Price,Adj Close,Close,High,Low,Open,Volume
Ticker,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS
date,,,,,,
2024-09-06,2765.806884765625,2765.806884765625,2804.093017578125,2765.638916015625,2791.764892578125,253600
2024-09-09,2736.488037109375,2736.488037109375,2756.555908203125,2726.967041015625,2754.72412109375,261500
2024-09-10,2744.19189453125,2744.19189453125,2750.117919921875,2718.626953125,2737.881103515625,262200
2024-09-11,2721.794921875,2721.794921875,2732.73095703125,2710.62109375,2732.73095703125,242300
2024-09-12,2717.123046875,2717.123046875,2734.68310546875,2716.554931640625,2722.137939453125,240100
2024-09-13,2704.090087890625,2704.090087890625,2728.780029296875,2703.368896484375,2718.986083984375,251300
2024-09-18,2717.281005859375,2717.281005859375,2724.114013671875,2689.695068359375,2705.344970703125,247800
2024-09-19,2736.02197265625,2736.02197265625,2747.739990234375,2697.77587890625,2723.205078125,315200
2024-09-20,2736.81396484375,2736.81396484375,2741.155029296875,2717.945068359375,2734.22802734375,285600
2024-09-23,2748.91796875,2748.91796875,2760.47998046875,2731.35693359375,2735.389892578125,257600
2024-09-24,2863.1259765625,2863.1259765625,2863.152099609375,2761.3720703125,2770.75390625,477600
2024-09-25,2896.305908203125,2896.305908203125,2952.450927734375,2889.048095703125,2901.4189453125,568300
2024-09-26,3000.952880859375,3000.952880859375,3000.952880859375,2889.013916015625,2893.7451171875,576300
2024-09-27,3087.529052734375,3087.529052734375,3087.529052734375,3017.445068359375,3049.10302734375,492300
2024-09-30,3336.4970703125,3336.4970703125,3358.587890625,3153.697021484375,3194.721923828125,1102300
2024-10-08,3489.77490234375,3489.77490234375,3674.405029296875,3372.18701171875,3674.405029296875,1313500
2024-10-09,3258.85791015625,3258.85791015625,3437.156982421875,3249.158935546875,3427.219970703125,992800
2024-10-10,3301.926025390625,3301.926025390625,3379.804931640625,3228.125,3277.69189453125,834500
2024-10-11,3217.738037109375,3217.738037109375,3297.751953125,3187.988037109375,3287.873046875,606000
2024-10-14,3284.322998046875,3284.322998046875,3294.6201171875,3203.90087890625,3241.427978515625,631500
2024-10-15,3201.2919921875,3201.2919921875,3285.215087890625,3201.2919921875,3265.74609375,566100
2024-10-16,3202.947998046875,3202.947998046875,3236.847900390625,3167.736083984375,3169.1689453125,515800
2024-10-17,3169.384033203125,3169.384033203125,3241.568115234375,3169.384033203125,3220.73291015625,528600
2024-10-18,3261.56298828125,3261.56298828125,3313.97802734375,3152.821044921875,3165.97509765625,693000
2024-10-21,3268.110107421875,3268.110107421875,3300.6640625,3239.096923828125,3276.06005859375,668200
2024-10-22,3285.866943359375,3285.866943359375,3294.9609375,3255.137939453125,3263.822021484375,574900
2024-10-23,3302.802978515625,3302.802978515625,3331.08203125,3277.06591796875,3285.2470703125,650400
