,FREQ,EER_TYPE,EER_BASKET,REF_AREA,UNIT_MEASURE,TIME_FORMAT,COLLECTION,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
285,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-21,69.51,A,F,
286,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-22,69.83,A,F,
287,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-23,69.93,A,F,
288,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-24,69.77,A,F,
289,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-25,,H,F,
290,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-26,,H,F,
291,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-27,69.97,A,F,
292,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-28,70.33,A,F,
293,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-29,70.42,A,F,
294,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-30,70.42,A,F,
295,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-01-31,70.37,A,F,
296,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-01,,H,F,
297,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-02,,H,F,
298,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-03,70.56,A,F,
299,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-04,70.54,A,F,
300,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-05,70.79,A,F,
301,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-06,70.78,A,F,
302,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-07,71.01,A,F,
303,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-08,,H,F,
304,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-09,,H,F,
305,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-10,70.7,A,F,
306,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-11,70.88,A,F,
307,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-12,71.11,A,F,
308,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-13,71.15,A,F,
309,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-14,71.18,A,F,
310,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-15,,H,F,
311,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-16,,H,F,
312,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-17,71.26,A,F,
313,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-18,71.39,A,F,
314,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-19,71.21,A,F,
315,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-20,70.99,A,F,
316,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-21,70.9,A,F,
317,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-22,,H,F,
318,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-23,,H,F,
319,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-24,70.8,A,F,
320,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-25,70.77,A,F,
321,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-26,70.62,A,F,
322,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-27,70.8,A,F,
323,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-02-28,70.78,A,F,
324,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-01,,H,F,
325,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-02,,H,F,
326,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-03,70.78,A,F,
327,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-04,71.06,A,F,
328,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-05,71.1,A,F,
329,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-06,71.16,A,F,
330,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-07,71.09,A,F,
331,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-08,,H,F,
332,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-09,,H,F,
333,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-10,71.15,A,F,
334,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-11,71.15,A,F,
335,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-12,71.26,A,F,
336,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-13,71.18,A,F,
337,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-14,71.45,A,F,
338,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-15,,H,F,
339,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-16,,H,F,
340,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-17,71.31,A,F,
341,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-18,71.21,A,F,
342,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-19,71.24,A,F,
343,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-20,71.14,A,F,
344,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-21,71.34,A,F,
345,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-22,,H,F,
346,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-23,,H,F,
347,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-24,71.31,A,F,
348,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-25,71.31,A,F,
349,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-26,71.46,A,F,
350,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-27,71.29,A,F,
351,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-28,71.3,A,F,
352,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-29,,H,F,
353,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-30,,H,F,
354,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-03-31,71.31,A,F,
355,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-01,71.18,A,F,
356,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-02,71.04,A,F,
357,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-03,71.09,A,F,
358,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-04,71.29,A,F,
359,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-05,,H,F,
360,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-06,,H,F,
361,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-07,71.7,A,F,
362,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-08,71.91,A,F,
363,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-09,71.98,A,F,
364,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-10,71.86,A,F,
365,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-11,71.97,A,F,
366,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-12,,H,F,
367,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-13,,H,F,
368,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-14,72.0,A,F,
369,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-15,72.07,A,F,
370,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-16,71.97,A,F,
371,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-17,71.96,A,F,
372,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-18,71.93,A,F,
373,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-19,,H,F,
374,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-20,,H,F,
375,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-21,71.74,A,F,
376,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-22,71.87,A,F,
377,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-23,71.93,A,F,
378,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-24,71.98,A,F,
379,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-25,71.9,A,F,
380,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-26,,H,F,
381,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-27,,H,F,
382,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-28,72.17,A,F,
383,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-29,72.21,A,F,
384,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-04-30,72.16,A,F,
385,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-01,72.16,A,F,
386,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-02,72.14,A,F,
387,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-03,,H,F,
388,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-04,,H,F,
389,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-05,72.14,A,F,
390,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-06,72.05,A,F,
391,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-07,71.84,A,F,
392,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-08,71.83,A,F,
393,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-09,71.33,A,F,
394,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-10,,H,F,
395,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-11,,H,F,
396,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-12,70.86,A,F,
397,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-13,70.95,A,F,
398,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-14,70.89,A,F,
399,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-15,70.3,A,F,
400,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-16,70.29,A,F,
401,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-17,,H,F,
402,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-18,,H,F,
403,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-19,70.28,A,F,
404,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-20,70.05,A,F,
405,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-21,69.93,A,F,
406,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-22,70.32,A,F,
407,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-23,70.36,A,F,
408,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-24,,H,F,
409,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-25,,H,F,
410,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-26,70.37,A,F,
411,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-27,70.56,A,F,
412,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-28,70.48,A,F,
413,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-29,70.53,A,F,
414,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-30,70.55,A,F,
415,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-05-31,,H,F,
416,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-01,,H,F,
417,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-02,70.73,A,F,
418,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-03,70.64,A,F,
419,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-04,70.73,A,F,
420,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-05,70.6,A,F,
421,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-06,70.73,A,F,
422,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-07,,H,F,
423,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-08,,H,F,
424,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-09,70.07,A,F,
425,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-10,70.05,A,F,
426,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-11,69.88,A,F,
427,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-12,70.36,A,F,
428,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-13,70.44,A,F,
429,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-14,,H,F,
430,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-15,,H,F,
431,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-16,70.34,A,F,
432,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-17,70.29,A,F,
433,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-18,70.19,A,F,
434,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-19,70.32,A,F,
435,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-20,70.43,A,F,
436,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-21,,H,F,
437,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-22,,H,F,
438,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-23,70.52,A,F,
439,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-24,70.4,A,F,
440,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-25,70.29,A,F,
441,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-26,70.3,A,F,
442,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-27,70.36,A,F,
443,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-28,,H,F,
444,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-29,,H,F,
445,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-06-30,70.52,A,F,
446,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-01,70.57,A,F,
447,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-02,70.72,A,F,
448,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-03,70.66,A,F,
449,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-04,70.5,A,F,
450,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-05,,H,F,
451,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-06,,H,F,
452,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-07,70.32,A,F,
453,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-08,70.43,A,F,
454,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-09,70.48,A,F,
455,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-10,70.44,A,F,
456,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-11,70.63,A,F,
457,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-12,,H,F,
458,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-13,,H,F,
459,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-14,70.93,A,F,
460,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-15,71.06,A,F,
461,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-16,71.3,A,F,
462,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-17,71.44,A,F,
463,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-18,71.45,A,F,
464,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-19,,H,F,
465,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-20,,H,F,
466,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-21,71.39,A,F,
467,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-22,71.55,A,F,
468,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-23,71.55,A,F,
469,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-24,71.7,A,F,
470,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-25,71.84,A,F,
471,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-26,,H,F,
472,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-27,,H,F,
473,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-28,72.22,A,F,
474,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-29,72.34,A,F,
475,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-30,72.67,A,F,
476,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-07-31,72.49,A,F,
477,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-01,72.49,A,F,
478,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-02,,H,F,
479,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-03,,H,F,
480,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-04,72.57,A,F,
481,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-05,72.59,A,F,
482,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-06,72.87,A,F,
483,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-07,72.68,A,F,
484,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-08,72.53,A,F,
485,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-09,,H,F,
486,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-10,,H,F,
487,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-11,72.23,A,F,
488,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-12,72.36,A,F,
489,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-13,72.35,A,F,
490,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-14,72.34,A,F,
491,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-15,72.42,A,F,
492,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-16,,H,F,
493,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-17,,H,F,
494,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-18,72.46,A,F,
495,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-19,72.58,A,F,
496,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-20,72.64,A,F,
497,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-21,72.59,A,F,
498,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-22,72.22,A,F,
499,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-23,,H,F,
500,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-24,,H,F,
501,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-25,72.53,A,F,
502,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-26,72.29,A,F,
503,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-27,72.6,A,F,
504,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-28,72.59,A,F,
505,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-29,72.64,A,F,
506,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-30,,H,F,
507,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-08-31,,H,F,
508,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-01,72.96,A,F,
509,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-02,73.19,A,F,
510,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-03,73.18,A,F,
511,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-04,73.14,A,F,
512,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-05,73.11,A,F,
513,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-06,,H,F,
514,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-07,,H,F,
515,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-08,73.01,A,F,
516,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-09,72.73,A,F,
517,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-10,72.71,A,F,
518,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-11,72.68,A,F,
519,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-12,72.87,A,F,
520,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-13,,H,F,
521,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-14,,H,F,
522,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-15,72.56,A,F,
523,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-16,72.79,A,F,
524,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-17,72.74,A,F,
525,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-18,72.81,A,F,
526,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-19,72.98,A,F,
527,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-20,,H,F,
528,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-21,,H,F,
529,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-22,73.32,A,F,
530,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-23,73.11,A,F,
531,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-24,72.64,A,F,
532,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-25,72.81,A,F,
533,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-26,72.77,A,F,
534,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-27,,H,F,
535,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-28,,H,F,
536,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-29,72.88,A,F,
537,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-09-30,72.96,A,F,
538,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-01,72.94,A,F,
539,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-02,72.97,A,F,
540,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-03,73.27,A,F,
541,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-04,,H,F,
542,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-05,,H,F,
543,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-06,73.11,A,F,
544,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-07,73.0,A,F,
545,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-08,72.96,A,F,
546,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-09,72.75,A,F,
547,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-10,72.66,A,F,
548,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-11,,H,F,
549,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-12,,H,F,
550,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-13,72.83,A,F,
551,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-14,72.88,A,F,
552,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-15,72.94,A,F,
553,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-16,72.78,A,F,
554,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-17,73.05,A,F,
555,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-18,,H,F,
556,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-19,,H,F,
557,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-20,73.49,A,F,
558,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-21,73.48,A,F,
559,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-22,73.57,A,F,
560,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-23,73.47,A,F,
561,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-24,73.69,A,F,
562,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-25,,H,F,
563,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-26,,H,F,
564,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-27,73.67,A,F,
565,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),1997-10-28,73.33,A,F,
